without_preload pre_cal
test: 0
mem_id_host: 1025
751898	<--4 			--> 832378290	:	00000000 00000010 00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000100 00000000 00000000 00000000 01000000 00001000 00000000 
760517	<--6 			--> 3038854545	:	00000000 00000100 00000001 00000000 10000000 00000000 00000001 00000000 00000000 00001000 00000000 00000000 00000000 00000001 00000000 00000000 
762018	<--2 			--> 509261827	:	00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000001 00000000 00100000 00000000 
773964	<--5 			--> 988117111	:	00000000 10000000 00000000 00000000 00000000 01000000 00000000 00000000 00000000 01100000 00000000 00000000 00000000 00000000 00000010 00000000 
781659	<--4 			--> 4192086153	:	00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000 10000100 00000000 00001000 00000000 00000000 00001000 00000000 00000000 
781928	<--6 			--> 3358749277	:	00000000 00001000 00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000 01000010 00000000 10000000 00000000 00001001 
782794	<--4 			--> 2800571824	:	00000000 00000000 00000000 00000000 00000000 00001000 00000000 00000000 00000000 00000100 10000000 00000000 00000000 00000000 10000000 00000000 
783646	<--7 			--> 2213381188	:	00000000 00001000 00001000 00000000 00000000 00000000 00000001 00000000 00000000 00000010 00000000 00000000 10001000 00000000 00000010 00000000 
786802	<--2 			--> 1592822249	:	00000000 00000000 00000000 00000000 00010000 00001000 00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000 
788593	<--5 			--> 2981355151	:	10000000 00000000 00100000 00000000 00000000 00000000 00000000 00000010 00000000 00000010 00000000 00000000 00001000 00000000 00000000 00000000 
791678	<--2 			--> 522760707	:	00000000 00000000 00000000 00000000 00000001 00000000 00000000 00000000 00000000 00000000 00000000 00001000 00000000 00000000 00000000 00000000 
792147	<--3 			--> 1560263369	:	00000000 00000000 00000000 00000000 00000000 00000000 00011000 00000000 00000000 00000000 00000000 00000000 01000000 00000000 00000000 00000000 
797395	<--4 			--> 3538922386	:	00000000 00000000 00000000 00000000 00000000 00000000 00000100 00000000 00000000 00100000 00000000 00001000 00000010 00000000 00000000 00000000 
799951	<--6 			--> 1794586303	:	00000000 00001000 00000000 00100100 00000000 00000000 00000000 00100000 10000000 00000000 00000000 00000000 00000000 00000000 00000000 00001000 
806339	<--4 			--> 155217220	:	00000000 10000100 00000000 00000000 00100000 00000000 00000000 00000000 00000000 00000000 00000000 00000010 00000000 00000000 00000000 00000000 
806934	<--4 			--> 442215344	:	00000100 00000000 10000000 00000000 00000000 00000000 00000000 00000000 11000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000 
812556	<--5 			--> 2711793737	:	00000000 00000000 00000000 00000000 00000000 00000000 00000001 00000000 00000000 10001000 00000000 00010000 00000000 00000000 10000000 00000000 
820506	<--1 			--> 1541280375	:	00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000 00010000 00000000 00000000 00000000 00000000 00000000 00000000 
839390	<--4 			--> 677286644	:	00000000 00001000 00000100 00000000 00000000 00000000 00000100 00000000 00000000 00100000 00000000 00000000 00000000 00000000 00000000 00000000 
839611	<--4 			--> 3484986888	:	00000000 00000000 00000000 00000100 00000000 00000000 00000000 00000100 00000000 00000000 00000000 00000010 00000010 00000000 00000000 00000000 
840970	<--3 			--> 2356774912	:	00000000 00000000 00000001 00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000001 00000000 10000000 00000000 00000000 00000000 
844280	<--10 			--> 4074453309	:	00000000 00000010 01000000 00000000 00000100 00001000 00000000 00000000 00100100 00000100 00001000 00000010 00000000 00000100 00000000 00000000 
855105	<--7 			--> 155217220	:	00000000 00000000 00000000 00000000 00000000 00010000 00000001 00000000 00000100 00000000 00000000 00000001 00001000 00000000 00000001 00000001 
860180	<--4 			--> 423526390	:	00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000100 00100000 00001000 00000010 00000000 00000000 00000000 00000000 
872070	<--2 			--> 442215344	:	00000000 00000000 00000000 00000000 00000000 00000001 00000000 00000000 00000000 00000000 00000000 00000000 00000000 00001000 00000000 00000000 
872276	<--5 			--> 1435230443	:	10000000 01000100 00000000 00000000 00000000 00010000 00000000 00000000 00000000 00000000 00000000 10000000 00000000 00000000 00000000 00000000 
874532	<--3 			--> 1986867594	:	00000000 00000000 00000000 00000100 00000000 00000001 00000000 00000000 00000000 00000000 00000000 00100000 00000000 00000000 00000000 00000000 
874979	<--2 			--> 365450718	:	00000000 00000000 00000000 00000000 00010000 00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000 00001000 00000000 00000000 
879858	<--2 			--> 1286325567	:	00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000 10000000 00000000 00000000 00000000 00000001 
881768	<--3 			--> 1042393990	:	00000010 00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000 00011000 00000000 00000000 00000000 00000000 00000000 00000000 
883993	<--5 			--> 3009146546	:	00000010 00000000 00000000 00000000 00000000 00000000 10000000 00001000 00000000 00000000 00001000 00000000 00000000 00000000 10000000 00000000 
885520	<--4 			--> 3696951712	:	00000000 00000000 00100000 00000000 00000000 00000000 10000000 10000000 00000000 10000000 00000000 00000000 00000000 00000000 00000000 00000000 
885914	<--3 			--> 598891288	:	00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000 10000000 00000001 00000000 00000000 00000000 00000000 00000000 00000100 
886814	<--2 			--> 2026974422	:	00000000 00000000 00000000 00000000 00000010 00000000 00000000 00000000 00010000 00000000 00000000 00000000 00000000 00000000 00000000 00000000 
897560	<--1 			--> 4192086153	:	00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000 00010000 00000000 
899439	<--3 			--> 2461600594	:	00000000 01000000 00000001 00000000 00000000 00100000 00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000 
901197	<--3 			--> 3224459529	:	00000000 00000000 00000000 00000000 00001000 00000000 00000000 00000000 00000000 10000000 00000000 00000000 00000000 00000001 00000000 00000000 
903512	<--5 			--> 3144644558	:	01000000 00000000 00000010 00000000 00000000 00000000 00000000 00000000 00000000 00000100 00000000 00000000 00000000 00000010 00000000 00000010 
903518	<--7 			--> 2857246506	:	00000000 00000110 00001000 00000000 00000000 00000000 00000000 00000000 01000100 00000000 00000000 00000000 00000000 00000000 01001000 00000000 
907592	<--5 			--> 385996669	:	00000000 00000000 00000000 00000000 00000000 10000100 00000000 00000000 00000000 00000000 00000000 00000000 00000000 00001000 00000001 00000100 
907807	<--7 			--> 3690164299	:	00000000 10000000 00000000 00000000 00000000 00000000 00000010 01000000 00001000 00000000 00000000 00000100 00000000 00000000 00001000 00000100 
908284	<--4 			--> 666884995	:	00000000 00000000 00000000 00000000 00001000 10000000 10000000 00000000 00000000 00000000 00000000 00000000 00000000 00000100 00000000 00000000 
922209	<--8 			--> 2083065157	:	00000010 00001000 00000000 00000000 00000000 11000000 00000000 00000000 00000000 00000100 00000110 00000010 00000000 00000000 00000000 00000000 
922510	<--2 			--> 729849226	:	00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000100 00000000 00100000 00000000 00000000 00000000 00000000 00000000 00000000 
925907	<--7 			--> 1080702890	:	00000000 00000000 00000011 00001000 00000000 00000000 00000000 00000000 00010000 00000000 00000000 00100001 00010000 00000000 00000000 00000000 
934559	<--4 			--> 2981355151	:	00000000 00001000 00000000 00000000 00100000 00000000 00000000 10000000 00000000 00000000 00000000 00000000 00000000 00100000 00000000 00000000 
940703	<--3 			--> 3348978951	:	00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000 00001100 00000100 00000000 00000000 00000000 
941931	<--6 			--> 1041012857	:	00000000 00000000 10000000 00000000 00001000 00000000 00000000 00000000 00000000 00000010 00000000 00000000 00000010 00000110 00000000 00000000 
943462	<--4 			--> 72384741	:	00000000 00000000 00000001 00001000 00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000 10000000 00000000 00001000 
944793	<--3 			--> 3283760016	:	00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000 10000000 00000000 00000000 00000000 00000100 00000010 00000000 00000000 
946492	<--4 			--> 1071647906	:	00010000 00000000 00000000 00000000 00000000 00001000 00000000 00000000 01000000 00000000 00000000 00000000 00000000 00000000 00000100 00000000 
948491	<--4 			--> 1965226642	:	00000000 00000000 00010000 00000000 10000000 00000000 00000000 00000000 00000000 00000000 00000000 00001000 00000000 10000000 00000000 00000000 
951111	<--1 			--> 2899100864	:	00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000 00010000 00000000 00000000 00000000 00000000 00000000 
952187	<--3 			--> 3439780085	:	00000000 00000000 00000000 00000000 00000000 00000000 00000110 00000000 00000000 00000000 00000000 00000000 00000000 00000000 00100000 00000000 
957367	<--4 			--> 3823367553	:	00000010 00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000 00001000 00000000 00000000 00000000 10000000 00000000 00000001 
960549	<--3 			--> 2083714632	:	00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000 00001000 00000000 00010000 10000000 00000000 00000000 00000000 00000000 
966329	<--2 			--> 831486217	:	00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000 00001001 00000000 00000000 00000000 00000000 00000000 00000000 
974861	<--5 			--> 1819554415	:	00000000 00000010 00000000 01000000 00000000 00000000 00001000 00000000 00000000 00000000 00000000 00100000 01000000 00000000 00000000 00000000 
984244	<--4 			--> 1592822249	:	01000000 00000000 00000000 00000000 00000000 00000000 00000000 01000000 00000000 00000000 00001000 00000000 00000000 00000000 00000000 00001000 
991783	<--3 			--> 2436244243	:	00000000 00000000 00000000 10000000 00000000 00000000 00000000 00100000 00000000 00010000 00000000 00000000 00000000 00000000 00000000 00000000 
1000613	<--5 			--> 263197384	:	10000000 00000000 00000000 00000010 00000000 00000000 00000010 00000000 00000000 00100000 00000000 00000010 00000000 00000000 00000000 00000000 
1002125	<--6 			--> 2117974240	:	00000000 00000000 00000000 00000000 00000000 00000000 10000000 01000000 00000010 00000100 10000000 00000000 00000000 10000000 00000000 00000000 
1007085	<--4 			--> 166590781	:	00000000 00000000 10000000 00001000 00000000 00000000 00000000 00000001 00000000 00000000 00000000 00000000 00000000 00000000 00000000 00001000 
1009292	<--3 			--> 710382001	:	00000000 00000000 00000001 00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000 10100000 00000000 00000000 
1009943	<--5 			--> 1444447498	:	00000000 00000000 00000000 00000000 00000010 00000100 00000000 00000000 00010000 00100000 00000000 00000000 00000000 00000000 00000000 00000100 
1011008	<--4 			--> 2840686527	:	00000000 00000000 00000000 00000000 00100000 10000000 00000010 00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000001 00000000 
1019617	<--1 			--> 3376022962	:	00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000 00010000 00000000 00000000 00000000 
1027145	<--3 			--> 2711793737	:	10000000 00000000 00000000 00000000 00000000 00000100 00000000 00000000 00000000 00000000 00000000 00000000 00000001 00000000 00000000 00000000 
1033473	<--6 			--> 2117974240	:	00000000 01000000 00000000 00000000 00000000 00000000 10000000 00000000 00000100 00000000 00000010 00000000 00000010 00000010 00000000 00000000 
1034358	<--2 			--> 1323278033	:	00000000 00000000 00000000 00000000 00000000 00000000 00000000 01000000 00000100 00000000 00000000 00000000 00000000 00000000 00000000 00000000 
1038831	<--5 			--> 4004838772	:	00000000 00000100 00000000 00000000 00000000 00010000 00000001 00000000 10000000 00000000 00000000 00000000 00000000 00000000 00000000 00000001 
1043029	<--4 			--> 631402195	:	00000000 00000000 00000100 00001000 00000000 00000000 00000000 01000000 00000000 00000000 00000100 00000000 00000000 00000000 00000000 00000000 
1044996	<--4 			--> 3345038817	:	00000000 00000001 00000000 00000000 00010000 00000000 00000000 00000000 00000000 00000000 00000001 00000000 00100000 00000000 00000000 00000000 
1046364	<--6 			--> 2319634146	:	00000000 01000000 00000000 00000000 00000000 00000000 00000000 10000000 00000000 00000000 00000000 00000000 00001000 10000000 00001010 00000000 
1047629	<--2 			--> 2213381188	:	00000000 00000000 00000000 00000000 00000000 00000000 10000000 00000000 00000000 00000000 00000000 00000000 00100000 00000000 00000000 00000000 
test: 1
mem_id_host: 1025
8998	<--5 			--> 1411968333	:	00000000 00000000 00100100 00000000 00000000 00000000 00000000 00100000 00001000 00000000 00000001 00000000 00000000 00000000 00000000 00000000 
24694	<--6 			--> 3345038817	:	00000000 00000000 00000000 00000000 00000000 11010000 00000000 00000000 00000000 00000000 10000000 00000000 00000000 00000000 00000000 00000110 
28316	<--4 			--> 2823109140	:	00000000 00000000 00000000 00000000 00000000 00000010 00000000 00100000 00000000 00000000 00000000 00000000 00010001 00000000 00000000 00000000 
41219	<--5 			--> 3111034127	:	00000000 00000000 00100000 00000000 00000000 00000000 00000000 00000000 00000000 00000000 00001100 00010000 00000000 00000010 00000000 00000000 
43797	<--1 			--> 1965226642	:	00000000 00010000 00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000 
48730	<--3 			--> 3571319277	:	00000000 00000000 00001000 00000000 00000000 00000000 00000000 00000000 00010000 00000000 00000000 00000000 00000000 01000000 00000000 00000000 
51100	<--6 			--> 99280496	:	00000000 00001000 00000000 10000000 00000000 00000000 00000100 00000000 00100010 00000000 00000000 00000000 00000000 00000000 00000100 00000000 
63637	<--5 			--> 3439740183	:	00000000 00000000 00000000 00000000 01000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000 10000000 00000010 01000000 00000010 
63879	<--7 			--> 1310358740	:	00000000 00000000 00000000 00001000 00000000 00000000 00000000 00000000 00100000 00000110 00000011 00000001 00000000 00000000 00000000 00000000 
64799	<--6 			--> 4074453309	:	00000000 00000000 00100001 00000000 00000000 00000000 00000000 00000000 10000000 00000000 00000001 00000000 00010001 00000000 00000000 00000000 
65016	<--4 			--> 1556999470	:	00000000 00000000 00000000 00001000 00000000 00000000 00000010 10000000 00000000 00000010 00000000 00000000 00000000 00000000 00000000 00000000 
71004	<--6 			--> 2021852164	:	00000000 00000000 00000000 00000010 01000000 00000000 10001000 00000000 00000000 00000000 00000000 00000110 00000000 00000000 00000000 00000000 
75027	<--1 			--> 522760707	:	00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000001 00000000 00000000 00000000 00000000 00000000 00000000 
90024	<--7 			--> 4205587477	:	00000000 00000001 00000000 00000010 00000000 00000000 00000000 00000010 00110000 00000000 00000000 00000000 00100000 00000000 10000000 00000000 
99699	<--6 			--> 1185633698	:	00000000 00000000 00000000 00000000 10010000 00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000 00100100 00000010 00001000 
115028	<--2 			--> 1080702890	:	00000000 00000000 00000000 00000000 00000001 00001000 00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000 
115579	<--2 			--> 3230612080	:	00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000010 00000010 00000000 00000000 00000000 
119043	<--9 			--> 4135341143	:	00000000 10000100 00000000 00000000 00000000 00000100 10000000 01000000 00000000 00000000 00000001 00010000 00010000 00000000 00000000 00000010 
119736	<--2 			--> 1656432935	:	00000000 00000000 00000000 00000000 00000000 00000000 00001000 00000000 00000000 00000000 00000000 00010000 00000000 00000000 00000000 00000000 
120528	<--4 			--> 468914626	:	00000000 00000000 00000000 00000100 01000000 00000000 00000000 00000000 00000100 00000000 00001000 00000000 00000000 00000000 00000000 00000000 
123075	<--1 			--> 2308228648	:	00000000 00000000 00000000 00000000 00000000 00000000 00000000 00010000 00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000 
123760	<--2 			--> 3690164299	:	00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000 00001000 00010000 00000000 
124975	<--5 			--> 263521682	:	00000100 00000000 00000000 00000000 00000000 00000000 00000000 10000000 00000000 00000000 00000000 00000000 01000000 00100000 00000000 00000001 
132345	<--6 			--> 4157782216	:	10000000 00000000 00000000 00000010 00000000 00000000 00000000 00000000 00000000 01010000 00000000 00000010 00000000 00000000 00000000 00000001 
137908	<--2 			--> 394641491	:	00000000 00000000 00000000 00000000 00000000 00000000 00000000 00100000 00000000 00000000 00000000 00000000 00000000 00000000 00001000 00000000 
142031	<--6 			--> 1097751123	:	00000000 00000000 00000000 00000010 00000000 00000000 10000000 00000000 00000000 10000000 00000000 00000000 01000001 00000010 00000000 00000000 
144107	<--5 			--> 769306892	:	00000001 00000000 00001000 00000000 00000000 00000000 00000000 10000000 00000000 00000000 00000000 00001000 01000000 00000000 00000000 00000000 
146606	<--7 			--> 1819554415	:	10000010 00000000 00000000 00000000 00010000 00000000 00000000 00000000 10010000 00000000 00000000 00000001 00000000 00000001 00000000 00000000 
149524	<--3 			--> 2256456584	:	00000000 00000000 00000100 00010000 00000000 10000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000 
153803	<--6 			--> 3283760016	:	00000000 00000010 00001000 00000000 00010000 00000001 00000000 00000000 00000000 00000000 00000000 10000000 00000000 00000000 00000000 00000001 
159028	<--4 			--> 2134329502	:	00000010 00000010 00000000 00000000 00100000 00000000 00000000 00000000 01000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000 
161516	<--6 			--> 2577302780	:	10000000 00000000 00000000 00000000 00000000 00000000 00000000 00000010 00000000 00000000 00000000 00000010 00010000 00000000 00000000 00000110 
163486	<--8 			--> 225110409	:	00000110 00000000 00100000 00001000 00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000 00110000 00000000 10000000 00000010 
164379	<--4 			--> 769306892	:	00000000 00000000 00000010 00000010 00000000 00000010 00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000 10000000 00000000 
165575	<--3 			--> 905147878	:	00000100 00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000 00010000 00000100 00000000 00000000 00000000 00000000 
165876	<--4 			--> 3358749277	:	00000000 00000000 00001000 00000000 00000000 00000000 00000000 00000000 00000000 01000000 00000000 00000000 00001000 00000010 00000000 00000000 
169506	<--6 			--> 3727443091	:	00000000 00000010 00000010 00000000 00000000 00000000 00000000 00001000 00000000 00000000 00000100 00000000 00000010 01000000 00000000 00000000 
172588	<--6 			--> 3175748549	:	00000000 00000000 00000001 00000000 00000000 00000100 00000000 00000000 00000000 00000000 00001000 00000000 00000000 10001000 00000000 00000010 
172964	<--4 			--> 1041012857	:	00000000 00000000 00000000 00000000 00000000 00000010 00000000 00000000 00000000 00010000 00000000 00000000 00000000 00000011 00000000 00000000 
174309	<--6 			--> 3634331622	:	00000100 00000010 00000000 00000000 11000000 00000000 00000000 10000000 00000000 00000000 00000000 10000000 00000000 00000000 00000000 00000000 
176487	<--5 			--> 2506969800	:	00000000 01000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000 00001000 00000000 00000000 00101000 00000000 00000010 
180251	<--4 			--> 2308228648	:	00000001 00000000 10000000 00000000 00000000 10000000 00000000 00000000 00000000 00000000 00000000 10000000 00000000 00000000 00000000 00000000 
191307	<--1 			--> 1541280375	:	00000000 00000000 00000000 00000000 00000000 00000000 00000000 01000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000 
194755	<--4 			--> 3175748549	:	00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000 00001000 00010000 00000000 00001100 00000000 00000000 00000000 
198243	<--7 			--> 2857246506	:	00000000 00000000 00000000 00000000 00000000 00000000 00000101 00000000 00010000 01000000 00000000 00000000 01000000 00001001 00000000 00000000 
203290	<--7 			--> 4135341143	:	00000000 00000001 00000000 00000000 00000010 01000001 00000000 00000100 00000000 00100000 00001000 00000000 00000000 00000000 00000000 00000000 
209532	<--5 			--> 1310358740	:	00000000 01000000 00000010 00000000 00000000 00000001 00000000 00000000 00000000 00100000 00000000 00000000 00000000 00000001 00000000 00000000 
212910	<--7 			--> 2767046560	:	00000000 00000001 11000010 00000000 00000000 00000000 00000000 00000000 00000000 00100000 00000000 00000010 01000000 00000000 00000000 00000000 
224464	<--4 			--> 1071647906	:	00000000 00001000 00000000 00000000 00001000 00000000 00000000 00000000 00001000 00000000 00000000 00000000 00100000 00000000 00000000 00000000 
231663	<--4 			--> 2823109140	:	00000000 00000000 00000000 00000000 00010000 00000100 00000000 00000000 00001000 00000000 00000000 00000000 00001000 00000000 00000000 00000000 
235300	<--5 			--> 99280496	:	00000000 10000000 00000000 00000100 00000000 00000000 00000000 00000000 00000000 00000100 00000000 00000000 00000100 10000000 00000000 00000000 
235449	<--8 			--> 2437839580	:	00100000 00000001 00010000 00000010 00100000 10000000 00000000 00000010 00000000 00000000 00000000 00000000 00010000 00000000 00000000 00000000 
237530	<--3 			--> 530022951	:	00000000 00000000 00000000 01000000 00000000 00001000 00000000 00000000 00000000 00000000 00000000 00000000 00000010 00000000 00000000 00000000 
239145	<--7 			--> 2767046560	:	00000000 00000000 00010000 00000000 10100000 00000000 00100000 00000000 00000000 00000000 00000000 00000000 01000100 00000000 00000010 00000000 
256892	<--4 			--> 4004838772	:	00000000 00000000 01000000 00000000 00000000 00000000 00000000 00000000 00000010 00000010 00000010 00000000 00000000 00000000 00000000 00000000 
264059	<--3 			--> 3677614735	:	00000000 00000000 00000000 00000000 00000000 00000000 00000000 00001000 00000000 00000000 00000100 00000000 00010000 00000000 00000000 00000000 
266459	<--2 			--> 331329773	:	00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000 10000000 01000000 00000000 00000000 00000000 
274719	<--4 			--> 3484986888	:	00000000 00000000 00000001 00000000 00010000 00000000 00000000 00100000 00001000 00000000 00000000 00000000 00000000 00000000 00000000 00000000 
277368	<--1 			--> 3727443091	:	00010000 00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000 
278184	<--6 			--> 3823367553	:	00000000 00000000 00000000 00000000 00000000 10000000 00000000 00000010 01100000 00010000 10000000 00000000 00000000 00000000 00000000 00000000 
282210	<--3 			--> 3083717173	:	00000000 00000000 00000010 00000000 00000000 00000000 00000010 00000000 00000000 00000000 00000000 00000010 00000000 00000000 00000000 00000000 
287918	<--6 			--> 541630828	:	00001110 00000010 00000000 00000010 00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000 00100000 00000000 00000000 00000000 
289194	<--5 			--> 1042393990	:	00000000 00001000 00000000 00000010 00000000 00000000 00000000 00001000 00000110 00000000 00000000 00000000 00000000 00000000 00000000 00000000 
292398	<--4 			--> 2818144333	:	00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000 00010000 00000000 01000000 10001000 00000000 
304566	<--4 			--> 642276387	:	00000000 10000000 00000000 00000000 00000000 00000000 00000000 00000000 00000100 00000100 00000000 00000000 00000000 00000000 00000000 00001000 
307084	<--3 			--> 4051226090	:	00000000 00000000 00100000 00000000 01000000 10000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000 
311001	<--4 			--> 631402195	:	00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000 00100000 00000000 00000000 00000000 00000000 00000001 00000001 00000001 
321903	<--4 			--> 2083714632	:	00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000100 00000000 00000100 10000000 00000000 00000000 00000000 00000010 
325396	<--3 			--> 207931514	:	00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000 01000000 00000000 00000101 00000000 00000000 00000000 00000000 00000000 
334543	<--3 			--> 2436244243	:	00000001 00000100 01000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000 
334705	<--6 			--> 150690042	:	00000000 00000000 00000000 00000000 00100000 00000000 00000001 00000010 00000000 00000000 00000000 00010100 00000000 00000000 00000000 00001000 
335002	<--5 			--> 2577302780	:	00000000 00000000 00010000 00000010 00000000 00000100 00000000 00000000 00000000 00000000 00000000 00010000 00000010 00000000 00000000 00000000 
347590	<--2 			--> 3770168194	:	00000000 00000000 00000000 00000000 00010000 00000000 00000000 00000000 00000000 00000000 10000000 00000000 00000000 00000000 00000000 00000000 
351560	<--2 			--> 1560263369	:	00000000 00000000 00000000 00000000 00000000 00000000 00000000 00001000 00000000 00000001 00000000 00000000 00000000 00000000 00000000 00000000 
354669	<--3 			--> 3009146546	:	00000000 01000000 00000000 00001000 00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000010 00000000 00000000 00000000 00000000 
359113	<--6 			--> 3353210468	:	00000000 00000000 00001000 00000000 00000000 00001000 00000000 01101000 00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000001 
359595	<--4 			--> 385996669	:	00000000 00000101 00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000100 00000000 00000100 00000000 00000000 00000000 
363476	<--7 			--> 642276387	:	00000000 00000100 00010000 00000010 00000000 00000000 10000000 00000000 00100000 00000000 00000000 00000000 00000000 10001000 00000000 00000000 
366960	<--4 			--> 959263183	:	00000000 00000000 00000000 00000000 00000000 00000000 00000000 00100000 00000000 00000010 00000000 00010000 00000000 00000100 00000000 00000000 
370868	<--2 			--> 1444447498	:	00000000 10000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000100 00000000 00000000 00000000 00000000 00000000 00000000 
377253	<--10 			--> 4211875705	:	10000100 01000000 00000000 00000010 00000000 00000001 00000000 00000000 00000000 00000000 00000001 00000001 00011000 00000000 00000010 00000000 
382464	<--4 			--> 2503154621	:	00000000 01000000 00100000 00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000 00100000 00000001 00000000 
383222	<--3 			--> 3720927425	:	00000000 00000000 00100000 00000000 00000000 00000000 00000000 01000000 00000000 00000000 00000000 00000000 00000000 00001000 00000000 00000000 
390518	<--5 			--> 668706109	:	00000000 00000000 00000000 00000000 00000000 10000000 00000001 00000000 10000000 00000000 00000000 00000000 00000000 00000000 00001000 00001000 
393077	<--2 			--> 1435230443	:	00000000 00000000 00000000 00000000 00000000 00000000 00000000 00010000 00000000 00000000 00000000 00000000 00000000 00000000 00000000 00001000 
394828	<--7 			--> 468914626	:	00000000 00000111 00000000 00000000 00000000 00000000 00000000 00000000 00010000 00001000 00000000 00000000 00010000 00000010 00000000 00000000 
395532	<--3 			--> 3348978951	:	00000000 00000010 00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000 00001000 00000000 01000000 00000000 00000000 00000000 
397399	<--4 			--> 2319634146	:	00000000 00000000 00000000 00000000 00000000 01000000 00000000 10000000 00010000 00000000 00000100 00000000 00000000 00000000 00000000 00000000 
399124	<--5 			--> 832378290	:	10000000 00000000 00000000 10000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000001 00000110 00000000 00000000 00000000 
401269	<--3 			--> 4034857163	:	00000000 00001000 00000000 00000000 00010000 00000000 00000000 00000000 10000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000 
403381	<--3 			--> 959263183	:	00000000 00000000 00001000 00000001 00000000 00000000 00000000 00000000 00000000 00000000 00000000 00001000 00000000 00000000 00000000 00000000 
406955	<--6 			--> 509261827	:	10000000 00000100 00000000 00000000 00000000 00000100 00100000 00000010 00010000 00000000 00000000 00000000 00000000 00000000 00000000 00000000 
409138	<--1 			--> 831486217	:	00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000001 00000000 00000000 00000000 
